Gender,Country,Institution Name,Current/Intended Major,Status Description,Status Code,Engaged,Age,Apply Delay (days),Start Delay (days)
2.0,64.0,1288.0,79.0,5.0,1070.0,1.0,-0.4002750745842814,1.7720268734094724,-1.2035253268348431
1.0,64.0,1288.0,109.0,5.0,1070.0,1.0,-0.4002750745842814,0.6868053618544192,0.40386445680972977
1.0,25.0,1415.0,34.0,5.0,1070.0,1.0,-0.8576254201506734,-0.6176528187016551,-1.7222220300676663
2.0,25.0,1288.0,236.0,5.0,1070.0,1.0,-0.6289502473674774,1.8268360406597277,0.6774627178556145
1.0,25.0,541.0,130.0,5.0,1070.0,1.0,0.5144256165485028,-0.6176528187016551,1.4070580806446407
1.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,-0.6176528187016551,-1.4771235878807278
2.0,25.0,1288.0,109.0,4.0,1080.0,1.0,-0.4002750745842814,-0.6176528187016551,-0.5936292032533917
2.0,64.0,1288.0,236.0,1.0,1050.0,0.0,0.05707527098211071,-0.5628436514513998,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1288.0,113.0,2.0,1030.0,0.0,-0.17159990180108534,3.602653059567997,1.0148021729805052e-16
1.0,64.0,1288.0,120.0,5.0,1070.0,1.0,-0.6289502473674774,-0.5628436514513998,1.1676596022294914
2.0,64.0,1288.0,120.0,5.0,1070.0,1.0,0.2857504437653068,-0.05859931274905183,0.5862632975069862
2.0,25.0,1288.0,109.0,2.0,1030.0,0.0,-0.4002750745842814,1.0704695326062057,1.0148021729805052e-16
1.0,45.0,672.0,126.0,2.0,1030.0,0.0,0.5144256165485028,-0.4422634835008384,1.0148021729805052e-16
2.0,44.0,423.0,155.0,5.0,1070.0,1.0,2.1151518260308753,-0.6176528187016551,0.6033631888223541
2.0,64.0,1288.0,273.0,2.0,1030.0,0.0,-0.8576254201506734,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,32.0,5.0,1070.0,1.0,0.05707527098211071,-0.5628436514513998,0.37536463795078345
1.0,25.0,842.0,346.0,5.0,1070.0,1.0,1.429126307681287,-0.595729151801553,-1.1750255079758969
2.0,15.0,1696.0,255.0,2.0,1030.0,0.0,1.200451134898091,1.1910497005567673,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.6289502473674774,1.7391413730593195,0.4437642032122546
2.0,23.0,638.0,176.0,2.0,1030.0,0.0,0.2857504437653068,-0.6176528187016551,1.0148021729805052e-16
1.0,25.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,1.366439035757584,1.0148021729805052e-16
1.0,64.0,138.0,79.0,2.0,1030.0,0.0,0.2857504437653068,0.9937366984558483,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.595729151801553,1.0148021729805052e-16
1.0,44.0,456.0,79.0,2.0,1030.0,0.0,0.5144256165485028,-0.6176528187016551,1.0148021729805052e-16
2.0,23.0,1180.0,251.0,2.0,1030.0,0.0,-0.6289502473674774,-0.6176528187016551,1.0148021729805052e-16
1.0,25.0,792.0,126.0,2.0,1030.0,0.0,-0.4002750745842814,-0.584767318351502,1.0148021729805052e-16
2.0,45.0,74.0,3.0,5.0,1070.0,1.0,1.886476653247679,-0.6176528187016551,1.2930588052088554
1.0,45.0,1617.0,124.0,1.0,1050.0,1.0,0.05707527098211071,0.8841183639553379,0.4779639858429902
1.0,64.0,1288.0,113.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,0.7525763625547254,0.580563333735197
2.0,64.0,1288.0,128.0,2.0,1030.0,0.0,1.200451134898091,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,254.0,236.0,2.0,1030.0,0.0,0.05707527098211071,1.377400869207635,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.09148481309920496,1.0148021729805052e-16
2.0,25.0,1288.0,32.0,5.0,1070.0,1.0,-0.17159990180108534,2.232423878311616,0.4323642756686761
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,0.19352285660212218,-2.0015202548853406
1.0,45.0,565.0,109.0,5.0,1070.0,1.0,-1.3149757657170655,0.051019021751458615,1.0593602905654955
1.0,64.0,1288.0,346.0,5.0,1070.0,1.0,0.05707527098211071,-0.01475197894884765,1.2360591674909627
2.0,64.0,1288.0,374.0,2.0,1030.0,0.0,0.05707527098211071,-0.24495048139991957,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.606690985251604,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,109.0,1.0,1050.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
1.0,25.0,1751.0,109.0,2.0,1030.0,0.0,-0.17159990180108534,-0.35456881590043,1.0148021729805052e-16
2.0,64.0,341.0,236.0,1.0,1050.0,1.0,0.05707527098211071,0.9389275312055931,0.5748633699634077
2.0,64.0,1288.0,126.0,2.0,1030.0,0.0,-0.17159990180108534,1.1033550329563588,1.0148021729805052e-16
2.0,44.0,1144.0,278.0,5.0,1070.0,1.0,-1.0863005929338696,-0.6176528187016551,0.25566539874320887
1.0,25.0,1431.0,106.0,2.0,1030.0,0.0,-0.8576254201506734,-0.6176528187016551,1.0148021729805052e-16
2.0,23.0,18.0,106.0,5.0,1070.0,1.0,1.886476653247679,-0.11340847999930705,1.3443584791549588
1.0,25.0,1288.0,109.0,5.0,1070.0,1.0,-0.17159990180108534,0.5223778601036535,-1.266224928324525
2.0,25.0,1288.0,236.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
1.0,44.0,413.0,126.0,2.0,1030.0,0.0,4.4019035538628355,-0.6176528187016551,1.0148021729805052e-16
1.0,25.0,1459.0,344.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1029.0,107.0,5.0,1070.0,1.0,0.05707527098211071,-0.15725581379951123,1.0137605803911813
1.0,64.0,1288.0,286.0,4.0,1080.0,1.0,-1.3149757657170655,-0.6176528187016551,-0.7589281526352805
2.0,64.0,1443.0,236.0,5.0,1070.0,1.0,0.05707527098211071,-0.3764924828005321,0.9339610875861316
2.0,64.0,1288.0,120.0,5.0,1070.0,0.0,0.05707527098211071,-0.606690985251604,1.0148021729805052e-16
2.0,23.0,1605.0,304.0,2.0,1030.0,0.0,0.7431007893316989,-0.6176528187016551,1.0148021729805052e-16
2.0,23.0,1288.0,374.0,2.0,1030.0,0.0,4.4019035538628355,-0.40937798315068524,1.0148021729805052e-16
2.0,44.0,437.0,263.0,5.0,1070.0,1.0,3.2585276899468556,-0.6176528187016551,-0.7817280077224374
1.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,-0.6176528187016551,-1.881821015677766
1.0,25.0,457.0,237.0,5.0,1070.0,1.0,-0.17159990180108534,-0.2011031475997154,0.4437642032122546
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.4002750745842814,2.5174315480129437,0.40956442058151904
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,2.5174315480129437,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,932.0,109.0,2.0,1030.0,0.0,0.2857504437653068,1.2897062016072265,1.0148021729805052e-16
1.0,25.0,1397.0,109.0,4.0,1080.0,1.0,-0.17159990180108534,1.0375840322560526,-0.012232898530886653
2.0,25.0,590.0,112.0,2.0,1030.0,0.0,-1.3149757657170655,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,60.0,5.0,1070.0,1.0,0.05707527098211071,-0.6176528187016551,0.9681608702168671
1.0,64.0,1288.0,32.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,367.0,5.0,1070.0,1.0,-0.17159990180108534,0.41275952560314305,0.9396610513579209
2.0,64.0,1288.0,374.0,2.0,1030.0,0.0,1.6578014804644832,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1000.0,238.0,4.0,1080.0,1.0,-0.4002750745842814,-0.6176528187016551,-0.5024297829047635
2.0,64.0,1288.0,120.0,0.0,1010.0,0.0,0.2857504437653068,-0.26687414830002165,1.0148021729805052e-16
1.0,33.0,823.0,372.0,4.0,1080.0,1.0,-0.6289502473674774,-0.6176528187016551,-0.599329167025181
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,25.0,2.0,1030.0,0.0,1.200451134898091,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,0.21544652350222426,1.0148021729805052e-16
1.0,25.0,320.0,126.0,2.0,1030.0,0.0,-0.8576254201506734,-0.6176528187016551,1.0148021729805052e-16
2.0,44.0,691.0,325.0,5.0,1070.0,1.0,1.429126307681287,-0.6176528187016551,0.5919632612787755
2.0,64.0,1288.0,113.0,5.0,1070.0,0.0,0.7431007893316989,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
1.0,23.0,1798.0,106.0,2.0,1030.0,0.0,0.5144256165485028,-0.13533214689940914,1.0148021729805052e-16
2.0,64.0,1301.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.5080344842011446,1.0148021729805052e-16
1.0,64.0,233.0,269.0,5.0,1070.0,1.0,-0.4002750745842814,0.9498893646556442,0.4665640582994117
2.0,25.0,1288.0,236.0,5.0,1070.0,1.0,0.2857504437653068,-0.102446646549256,0.4266643118968868
1.0,64.0,1288.0,109.0,5.0,1070.0,1.0,-0.4002750745842814,-0.09148481309920496,-1.625322645947249
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
1.0,45.0,565.0,109.0,5.0,1070.0,1.0,-1.3149757657170655,-0.34360698245037896,-0.6392289134277059
2.0,64.0,1288.0,236.0,1.0,1050.0,0.0,-0.17159990180108534,0.0729426886515607,1.0148021729805052e-16
1.0,64.0,1288.0,126.0,1.0,1050.0,0.0,-0.6289502473674774,0.33602669145278574,1.0148021729805052e-16
2.0,25.0,1288.0,32.0,2.0,1030.0,0.0,-0.4002750745842814,2.133767377261157,1.0148021729805052e-16
2.0,25.0,976.0,236.0,2.0,1030.0,0.0,0.2857504437653068,-0.09148481309920496,1.0148021729805052e-16
2.0,17.0,1244.0,10.0,5.0,1070.0,0.0,-1.3149757657170655,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,114.0,79.0,4.0,1080.0,1.0,-0.17159990180108534,-0.28879781520012376,-0.7304283337763341
2.0,64.0,1288.0,109.0,2.0,1030.0,0.0,0.2857504437653068,-0.6176528187016551,1.0148021729805052e-16
2.0,44.0,949.0,78.0,2.0,1030.0,0.0,-1.0863005929338696,-0.5518818180013488,1.0148021729805052e-16
2.0,25.0,1288.0,113.0,4.0,1080.0,1.0,0.9717759621148949,-0.8916986549529312,0.21576565234068398
2.0,64.0,1287.0,236.0,5.0,1070.0,1.0,-0.6289502473674774,-0.606690985251604,-2.0870197114621796
1.0,2.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,-0.3764924828005321,-1.4030240588474674
2.0,64.0,1288.0,109.0,2.0,1030.0,0.0,-0.6289502473674774,2.16665287761131,1.0148021729805052e-16
2.0,64.0,1288.0,107.0,2.0,1030.0,0.0,0.5144256165485028,-0.3764924828005321,1.0148021729805052e-16
1.0,44.0,182.0,251.0,4.0,1080.0,1.0,-1.3149757657170655,-2.4263553379600773,-0.3371308335228748
1.0,45.0,163.0,367.0,4.0,1080.0,1.0,-1.3149757657170655,-0.6176528187016551,-0.41123036255613526
1.0,25.0,1007.0,367.0,2.0,1030.0,0.0,-1.3149757657170655,3.2957217229665674,1.0148021729805052e-16
1.0,44.0,1288.0,343.0,2.0,1030.0,0.0,0.2857504437653068,-0.6176528187016551,1.0148021729805052e-16
2.0,45.0,1262.0,113.0,4.0,1080.0,1.0,-1.5436509385002617,-0.6176528187016551,-0.3086310146639285
1.0,25.0,95.0,346.0,5.0,1070.0,1.0,1.200451134898091,-0.42033981660073627,1.6806563416905254
2.0,25.0,1177.0,78.0,5.0,1070.0,1.0,-0.4002750745842814,1.410286369557788,0.6603628265402467
2.0,64.0,1288.0,236.0,5.0,1070.0,0.0,0.2857504437653068,-0.6176528187016551,1.0148021729805052e-16
2.0,23.0,1311.0,312.0,5.0,1070.0,1.0,0.2857504437653068,-0.6176528187016551,0.55776347864804
2.0,44.0,266.0,135.0,4.0,1080.0,1.0,-0.8576254201506734,-0.6176528187016551,-0.6278289858841274
2.0,47.0,1671.0,58.0,5.0,1070.0,1.0,-1.3149757657170655,-0.11340847999930705,-0.2915311233485607
1.0,64.0,1443.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,3.0326377201653427,1.0148021729805052e-16
2.0,45.0,283.0,311.0,4.0,1080.0,1.0,-0.4002750745842814,-0.6176528187016551,-0.8102278265813838
1.0,44.0,1455.0,62.0,5.0,1070.0,1.0,2.8011773443804633,-0.6176528187016551,0.3696646741789942
1.0,64.0,1288.0,113.0,2.0,1030.0,0.0,0.05707527098211071,0.23737019040232635,1.0148021729805052e-16
2.0,64.0,1288.0,109.0,5.0,1070.0,1.0,0.05707527098211071,1.2239352009069202,0.28986518137394446
2.0,25.0,1288.0,236.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
1.0,25.0,1078.0,113.0,1.0,1050.0,1.0,0.2857504437653068,-3.127912678763344,1.6122567764290543
2.0,25.0,764.0,128.0,4.0,1080.0,1.0,0.5144256165485028,-0.606690985251604,-0.8444276092121195
1.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,-0.5080344842011446,0.37536463795078345
2.0,25.0,757.0,236.0,5.0,1070.0,1.0,0.9717759621148949,1.4322100364578902,1.1106599645115989
1.0,64.0,1288.0,236.0,1.0,1050.0,1.0,-0.17159990180108534,-0.6176528187016551,0.5064638047019365
2.0,25.0,1469.0,109.0,2.0,1030.0,0.0,-0.4002750745842814,2.0022253758605446,1.0148021729805052e-16
1.0,25.0,1288.0,120.0,5.0,1070.0,1.0,-0.6289502473674774,-0.595729151801553,0.6717627540838252
1.0,44.0,1665.0,60.0,5.0,1070.0,1.0,0.05707527098211071,-0.6176528187016551,1.2531590588063304
2.0,64.0,1288.0,236.0,6.0,1040.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,109.0,5.0,1070.0,1.0,-0.4002750745842814,-0.6176528187016551,0.28986518137394446
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.7053474863020635,1.0148021729805052e-16
2.0,64.0,644.0,110.0,2.0,1030.0,0.0,-2.001001284066654,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1536.0,109.0,2.0,1030.0,0.0,-1.0863005929338696,1.180087867106716,1.0148021729805052e-16
2.0,25.0,1423.0,278.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.595729151801553,1.0148021729805052e-16
1.0,64.0,1288.0,208.0,2.0,1030.0,0.0,0.9717759621148949,-1.1109353239539521,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,60.0,2.0,1030.0,0.0,-0.17159990180108534,-0.21206498104976643,1.0148021729805052e-16
2.0,25.0,1455.0,107.0,5.0,1070.0,1.0,-0.17159990180108534,1.2239352009069202,0.43806423944046535
2.0,64.0,234.0,236.0,5.0,1070.0,0.0,0.2857504437653068,0.2921793576525816,1.0148021729805052e-16
1.0,54.0,1288.0,313.0,2.0,1030.0,0.0,-1.3149757657170655,-0.5518818180013488,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.4532253169508894,1.0148021729805052e-16
1.0,64.0,1288.0,208.0,2.0,1030.0,0.0,-0.6289502473674774,-0.606690985251604,1.0148021729805052e-16
2.0,25.0,1235.0,372.0,2.0,1030.0,0.0,0.9717759621148949,-0.4970726507510936,1.0148021729805052e-16
2.0,64.0,1288.0,109.0,2.0,1030.0,0.0,-0.6289502473674774,1.377400869207635,1.0148021729805052e-16
1.0,25.0,1288.0,126.0,6.0,1040.0,0.0,-0.4002750745842814,-0.5409199845512978,1.0148021729805052e-16
2.0,25.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,0.21544652350222426,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.6289502473674774,-0.28879781520012376,-2.269418552159436
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,0.5144256165485028,0.9827748650057974,0.7686621382042429
1.0,25.0,1288.0,236.0,2.0,1030.0,0.0,0.05707527098211071,-0.584767318351502,1.0148021729805052e-16
2.0,25.0,1288.0,120.0,5.0,1070.0,1.0,0.7431007893316989,1.6733703723590132,0.5748633699634077
2.0,25.0,1184.0,33.0,2.0,1030.0,0.0,1.429126307681287,0.19352285660212218,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,0.2857504437653068,-0.3764924828005321,1.0148021729805052e-16
1.0,44.0,1588.0,319.0,4.0,1080.0,1.0,2.1151518260308753,-0.6176528187016551,-0.36563065238182113
1.0,64.0,1288.0,62.0,4.0,1080.0,1.0,-1.0863005929338696,-0.6176528187016551,-0.04643268116162225
1.0,64.0,1385.0,62.0,5.0,1070.0,1.0,-0.6289502473674774,-0.5628436514513998,-1.2263251819220002
1.0,25.0,180.0,112.0,2.0,1030.0,0.0,-0.17159990180108534,0.7196908622045723,1.0148021729805052e-16
1.0,25.0,843.0,134.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,1.0,1050.0,0.0,-0.6289502473674774,-0.6176528187016551,1.0148021729805052e-16
2.0,23.0,1288.0,374.0,5.0,1070.0,1.0,4.4019035538628355,-0.5409199845512978,0.6261630439095112
1.0,25.0,1232.0,124.0,1.0,1050.0,1.0,0.5144256165485028,-0.6176528187016551,1.2588590225781198
2.0,18.0,38.0,264.0,5.0,1070.0,1.0,0.7431007893316989,-0.6176528187016551,0.46086409452762245
2.0,64.0,1166.0,107.0,2.0,1030.0,0.0,-1.7723261112834576,-0.606690985251604,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.4002750745842814,0.33602669145278574,-0.6962285511455986
1.0,25.0,1288.0,236.0,5.0,1070.0,1.0,-0.4002750745842814,2.2872330455618717,0.7629621744324536
2.0,25.0,1235.0,372.0,5.0,1070.0,1.0,0.9717759621148949,-0.4970726507510936,-1.197825363063054
2.0,64.0,1288.0,236.0,5.0,1070.0,0.0,-0.17159990180108534,-0.5299581511012467,1.0148021729805052e-16
2.0,25.0,1001.0,76.0,1.0,1050.0,0.0,-1.0863005929338696,-0.6176528187016551,1.0148021729805052e-16
2.0,45.0,533.0,319.0,4.0,1080.0,1.0,-2.001001284066654,-0.6176528187016551,-0.34853076106645337
1.0,44.0,1588.0,365.0,5.0,1070.0,1.0,2.1151518260308753,-0.6176528187016551,-1.4771235878807278
2.0,25.0,1784.0,158.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,354.0,91.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,667.0,128.0,2.0,1030.0,0.0,-1.3149757657170655,1.0923931995063079,1.0148021729805052e-16
1.0,59.0,710.0,148.0,2.0,1030.0,0.0,-1.0863005929338696,-0.606690985251604,1.0148021729805052e-16
1.0,44.0,394.0,343.0,4.0,1080.0,1.0,1.429126307681287,-0.6176528187016551,-0.41693032632792454
2.0,64.0,1288.0,236.0,1.0,1050.0,0.0,-0.17159990180108534,0.23737019040232635,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.584767318351502,1.0148021729805052e-16
2.0,25.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,2.429736880412535,1.0148021729805052e-16
1.0,25.0,1282.0,236.0,4.0,1080.0,1.0,-0.17159990180108534,-0.6176528187016551,-0.5822292757098133
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,-0.5409199845512978,1.1277598558269666
1.0,64.0,1288.0,208.0,2.0,1030.0,0.0,0.5144256165485028,-0.584767318351502,1.0148021729805052e-16
2.0,44.0,633.0,251.0,2.0,1030.0,0.0,2.8011773443804633,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,71.0,120.0,5.0,1070.0,1.0,0.5144256165485028,2.4516605473126374,0.6489628989966683
2.0,64.0,1288.0,19.0,2.0,1030.0,0.0,-0.6289502473674774,-0.584767318351502,1.0148021729805052e-16
2.0,64.0,1442.0,208.0,2.0,1030.0,0.0,1.200451134898091,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1288.0,236.0,5.0,1070.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1288.0,236.0,3.0,1120.0,1.0,-0.4002750745842814,0.2483320238523774,1.3785582617856944
2.0,25.0,1210.0,105.0,2.0,1030.0,0.0,-1.0863005929338696,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1288.0,32.0,5.0,1070.0,1.0,-0.17159990180108534,-0.14629398034946017,-1.009726558594008
2.0,25.0,1739.0,158.0,5.0,1070.0,1.0,-0.4002750745842814,-0.6176528187016551,-1.69372221120872
1.0,64.0,1288.0,346.0,5.0,1070.0,1.0,0.2857504437653068,-0.6176528187016551,1.2474590950345412
2.0,56.0,1595.0,155.0,4.0,1080.0,1.0,0.5144256165485028,-0.33264514900032793,-1.4315238777064139
1.0,70.0,793.0,286.0,5.0,1070.0,1.0,-1.3149757657170655,-0.6176528187016551,0.5862632975069862
2.0,25.0,1272.0,234.0,5.0,1070.0,1.0,-0.6289502473674774,-0.6176528187016551,0.5292636597890936
2.0,64.0,1288.0,10.0,4.0,1080.0,1.0,-1.3149757657170655,-0.6176528187016551,-0.9014272469300121
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,0.5144256165485028,-0.595729151801553,1.0148021729805052e-16
1.0,64.0,1288.0,346.0,2.0,1030.0,0.0,0.5144256165485028,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,109.0,5.0,1070.0,1.0,0.05707527098211071,-0.6176528187016551,-1.0325264136811652
2.0,25.0,828.0,109.0,5.0,1070.0,1.0,-0.4002750745842814,1.0375840322560526,0.6147631163659326
2.0,25.0,1428.0,124.0,2.0,1030.0,0.0,0.05707527098211071,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,1.0,1050.0,0.0,0.5144256165485028,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,120.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,23.0,1201.0,146.0,2.0,1030.0,0.0,-0.17159990180108534,-0.6176528187016551,1.0148021729805052e-16
1.0,44.0,428.0,124.0,0.0,1010.0,0.0,1.429126307681287,1.9145307082601362,1.0148021729805052e-16
1.0,45.0,1690.0,370.0,2.0,1030.0,0.0,0.2857504437653068,0.051019021751458615,1.0148021729805052e-16
2.0,25.0,531.0,112.0,2.0,1030.0,0.0,-0.8576254201506734,-0.6176528187016551,1.0148021729805052e-16
2.0,44.0,1087.0,227.0,5.0,1070.0,1.0,4.4019035538628355,-0.6176528187016551,0.4836639496147795
1.0,25.0,1426.0,112.0,2.0,1030.0,0.0,-0.6289502473674774,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,1288.0,120.0,2.0,1030.0,0.0,-0.4002750745842814,-0.04763747929900078,1.0148021729805052e-16
2.0,64.0,1288.0,109.0,5.0,1070.0,1.0,-0.4002750745842814,2.5174315480129437,0.5406635873326722
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,0.2857504437653068,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,1.2677825347071245,0.22146561611247326
1.0,25.0,1288.0,109.0,2.0,1030.0,0.0,0.05707527098211071,2.714744550113862,1.0148021729805052e-16
2.0,64.0,1288.0,120.0,5.0,1070.0,0.0,0.2857504437653068,0.7854618629048785,1.0148021729805052e-16
2.0,25.0,1288.0,236.0,5.0,1070.0,1.0,-0.17159990180108534,0.20448469005217323,0.34116485532004787
1.0,64.0,754.0,236.0,2.0,1030.0,0.0,1.6578014804644832,2.440698713862586,1.0148021729805052e-16
1.0,13.0,1350.0,95.0,5.0,1070.0,1.0,-0.8576254201506734,-0.6176528187016551,-1.0667261963119008
1.0,25.0,783.0,319.0,4.0,1080.0,1.0,-0.4002750745842814,-0.6176528187016551,-0.6050291307969703
1.0,25.0,180.0,112.0,5.0,1070.0,1.0,-0.17159990180108534,0.7196908622045723,0.9909607253040242
1.0,64.0,1288.0,113.0,2.0,1030.0,0.0,0.05707527098211071,1.3554772023075328,1.0148021729805052e-16
1.0,64.0,1288.0,113.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,25.0,1288.0,32.0,5.0,1070.0,1.0,-0.4002750745842814,-0.4532253169508894,0.38676456549436194
1.0,64.0,99.0,109.0,5.0,1070.0,1.0,-0.6289502473674774,-0.6176528187016551,1.458357754590744
2.0,64.0,1288.0,236.0,5.0,1070.0,1.0,0.05707527098211071,1.1033550329563588,-1.5512231169139885
2.0,25.0,1422.0,19.0,2.0,1030.0,0.0,-0.17159990180108534,3.2299507222662616,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
2.0,64.0,505.0,109.0,5.0,1070.0,1.0,-0.4002750745842814,-0.01475197894884765,1.156259674685913
2.0,25.0,1193.0,237.0,1.0,1050.0,1.0,-0.6289502473674774,1.3554772023075328,0.5862632975069862
1.0,25.0,1140.0,346.0,5.0,1070.0,0.0,0.2857504437653068,2.5722407152631988,1.0148021729805052e-16
2.0,64.0,1288.0,236.0,1.0,1050.0,0.0,0.2857504437653068,-0.6176528187016551,1.0148021729805052e-16
1.0,64.0,1288.0,236.0,2.0,1030.0,0.0,-0.6289502473674774,-0.08052297964915392,1.0148021729805052e-16
1.0,25.0,1288.0,236.0,2.0,1030.0,0.0,-0.4002750745842814,-0.6176528187016551,1.0148021729805052e-16
